HOVEDSKOLE_INST;INST_NR;INST_NAVN;ENHEDSART;INST_ADR;POSTNR;POSTDISTRIKT;TLF_NR;E_MAIL;WEB_ADR;INST_TYPE_NR;INST_TYPE_NAVN;INST_TYPE_GRUPPE;UNDERV_NIV;INST_LEDER;CVR_NR;KOMMUNE_NR;ADM_KOMMUNE_NAVN;BEL_KOMMUNE;BEL_KOMMUNE_NAVN;BEL_REGION;REGION_NAVN;EJER_KODE;EJERKODE_NAVN
;805018;Semaiskolen;Institution uden enheder;Kalumvej 58, Serritslev;9700;Brønderslev;9667 8200;mail@semaiskolen.dk;www.semaiskolen.dk;1015;Specialskoler for børn;Grundskoler mv. ;10;Berit Buch;20059990;810;Brønderslev Kommune;810;Brønderslev Kommune;1081;Region Nordjylland;2;Kommunale
;805019;Christiansmindeskolen;Institution uden enheder;Hvidbakvej 33;9700;Brønderslev;9883 7465;majken@chr-minde.dk;www.chr-minde.dk;1015;Specialskoler for børn;Grundskoler mv. ;9;Majken Dalsgaard;19472930;810;Brønderslev Kommune;810;Brønderslev Kommune;1081;Region Nordjylland;2;Kommunale
;805020;Vendsyssel Rådgivnings Center;Institution uden enheder;Stadevej 143;9700;Brønderslev;9880 2799;vrc@vrcenter.dk;www.vrcenter.dk;1015;Specialskoler for børn;Grundskoler mv. ;9;Bent Hessner;25618807;810;Brønderslev Kommune;810;Brønderslev Kommune;1081;Region Nordjylland;2;Kommunale
;805021;FOF Vendsyssel;Institution uden enheder;Vestbanegade 5;9800;Hjørring;7025 5050;info@fof-vendsyssel.dk;www.fof.dk;1052;Sprogcentre;Voksenuddannelsesinstitutionerne ;;Kirsten E. Højrup;10522544;;;860;Hjørring Kommune;1081;Region Nordjylland;5;Selvejende, private
;805200;Pædagogisk-Psykologisk Rådgivning;Institution uden enheder;Ny Rådhusplads 1;9700;Brønderslev;9945 4545;kirsten.ahlgren@99454545.dk;;2021;Centre for Pædagogisk og psykologisk rådgivning;Centre for rådgivning og vejledning;;Kirsten Ahlgren;29189501;810;Brønderslev Kommune;810;Brønderslev Kommune;1081;Region Nordjylland;2;Kommunale
;805201;UU Brønderslev;Institution uden enheder;Maltvej 15;9700;Brønderslev;9945 4678;charlotte.hove@99454545.dk;www.uubroenderslev.dk;2024;Ungdommens Uddannelsesvejledning;Centre for rådgivning og vejledning;;Charlotte Hove;29189501;810;Brønderslev Kommune;810;Brønderslev Kommune;1081;Region Nordjylland;2;Kommunale
;805301;Nordjyllands Idrætshøjskole;Institution uden enheder;Parkvej 61;9700;Brønderslev;9882 5300;info@nih.dk;www.nih.dk;1022;Folkehøjskoler;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;Ole Wille;70165813;;;810;Brønderslev Kommune;1081;Region Nordjylland;5;Selvejende, private
;805350;Produktionsskolerne Brønderslev og Dronninglund;Institution uden enheder;Søndergade 25;9700;Brønderslev;9882 4477;post@brps.dk;www.produktions-skolerne.dk;1025;Produktionsskoler;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;Niels A. Jensen;27485197;;;810;Brønderslev Kommune;1081;Region Nordjylland;5;Selvejende, private
;807001;Agersted Skole;Institution uden enheder;Præstbrovej 23;9330;Dronninglund;9945 5460;agersted.skole@99454545.dk;;1012;Folkeskoler;Grundskoler mv. ;7;Henrik Sparvath;29189501;810;Brønderslev Kommune;810;Brønderslev Kommune;1081;Region Nordjylland;2;Kommunale
;807002;Asaa Skole;Institution uden enheder;Ankervej 1;9340;Asaa;9945 5410;asaa.skole@99454545.dk;www.asaaskole.dk;1012;Folkeskoler;Grundskoler mv. ;9;Jørgen Ahrensback Pedersen;29189501;810;Brønderslev Kommune;810;Brønderslev Kommune;1081;Region Nordjylland;2;Kommunale
;807003;Dronninglund Skole;Institution uden enheder;Rørholtvej 20;9330;Dronninglund;9945 5700;Dronninglund.skole@99454545.dk;www.dronninglundskole.dk/;1012;Folkeskoler;Grundskoler mv. ;10;Preben Kjeldsen;29189501;810;Brønderslev Kommune;810;Brønderslev Kommune;1081;Region Nordjylland;2;Kommunale
;807004;Flauenskjold Skole;Institution uden enheder;Ingeborg Skeelsvej 44;9330;Dronninglund;9945 5450;flauenskjold.skole@99454545.dk;;1012;Folkeskoler;Grundskoler mv. ;7;Birger Skovholm;29189501;810;Brønderslev Kommune;810;Brønderslev Kommune;1081;Region Nordjylland;2;Kommunale
;807006;Klokkerholm Skole;Institution uden enheder;Smørblomstvej 5a;9320;Hjallerup;9945 5430;klokkerholm.skole@99454545.dk;www.klokkerholmskole.dk;1012;Folkeskoler;Grundskoler mv. ;9;Helle Faber;29189501;810;Brønderslev Kommune;810;Brønderslev Kommune;1081;Region Nordjylland;2;Kommunale
;807007;Hjallerup Skole;Institution uden enheder;Idræts Alle' 6;9320;Hjallerup;9945 5900;hjallerup.skole@99454545.dk;www.hjallerupskole.dk;1012;Folkeskoler;Grundskoler mv. ;9;Hans Jørgen Bæk;29189501;810;Brønderslev Kommune;810;Brønderslev Kommune;1081;Region Nordjylland;2;Kommunale
;807010;Dronninglund Gymnasium;Institution uden enheder;Søndervangsvej 1;9330;Dronninglund;9884 3044;dg@drlund-gym.dk;www.dronninglundgymnasium.dk;1061;Gymnasier og HF-kurser;Institutioner med almengymnasiale uddannelser ;;Peter Hvid Jensen;29553505;;;810;Brønderslev Kommune;1081;Region Nordjylland;4;Selvejende, statslige
;807300;Dronninglund Efterskole;Institution uden enheder;Slotsgade 10;9330;Dronninglund;9884 1999;kontor@oest-ung.dk;www.oest-ung.dk;1011;Efterskoler;Grundskoler mv. ;;Asbjørn Ramlov;10731410;;;810;Brønderslev Kommune;1081;Region Nordjylland;5;Selvejende, private
;807376;AOF Dronninglund Daghøjskole;Institution uden enheder;Kornumgårdsvej 16;9700;Brønderslev;9828 2898;info@aof-dronninglund.dk;www.aof-dronninglund.dk;1021;Daghøjskoler;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;Peter Bruhns;15385332;;;810;Brønderslev Kommune;1081;Region Nordjylland;5;Selvejende, private
;809001;Farsø Skole;Institution uden enheder;Skolegade 14;9640;Farsø;9966 9240;jba@vesthimmerland.dk;www.farsoe-skole.dk;1012;Folkeskoler;Grundskoler mv. ;10;John Andersen;29189471;820;Vesthimmerlands Kommune;820;Vesthimmerlands Kommune;1081;Region Nordjylland;2;Kommunale
;809003;Strandby Skole;Institution uden enheder;Farsøvej 13;9640;Farsø;9966 9260;strandby.skole@vesthimmerland.dk;www.strandby-skole.dk;1012;Folkeskoler;Grundskoler mv. ;7;Anne Mette Rasmussen;29189471;820;Vesthimmerlands Kommune;820;Vesthimmerlands Kommune;1081;Region Nordjylland;2;Kommunale
;809004;Ullits Skole;Institution uden enheder;Foulumvej 27;9640;Farsø;9966 8770;ullits.skole@vesthimmerland.dk;www.ullits-skole.dk;1012;Folkeskoler;Grundskoler mv. ;7;Susanne Lauridsen;29189471;820;Vesthimmerlands Kommune;820;Vesthimmerlands Kommune;1081;Region Nordjylland;2;Kommunale
;809005;Vester Hornum Skole;Institution uden enheder;Hovedgaden 83;9640;Farsø;9866 3366;VesterHornum.Skole@vesthimmerland.dk;www.vester-hornum-skole.dk;1012;Folkeskoler;Grundskoler mv. ;9;Helle Agerbo Bæk;29189471;820;Vesthimmerlands Kommune;820;Vesthimmerlands Kommune;1081;Region Nordjylland;2;Kommunale
;809006;Altingets Skole;Institution uden enheder;Skolegade 15;9640;Farsø;9649 0133;skole@ophaltinget.dk;;1016;Dagbehandlingstilbud og behandlingshjem;Grundskoler mv. ;10;Jeppe Graarup;28926294;;;820;Vesthimmerlands Kommune;1081;Region Nordjylland;6;Selvejende, kommunale
;809301;Farsø Efterskole, Eftersk. ved Risgårde Bredning;Institution uden enheder;Viborgvej 71;9640;Farsø;9863 6222;info@f-e.dk;www.f-e.dk;1010;Efterskoler med samlet særligt tilbud;Grundskoler mv. ;;Lone Primdahl Dolmer;20101377;;;820;Vesthimmerlands Kommune;1081;Region Nordjylland;5;Selvejende, private
;809350;Produktionsskolen Kongshøjgaard;Institution uden enheder;Ovenskovvej 18 Hvalpsund;9640;Farsø;9863 8512;kontoret@kongshojgaard.dk;www.kongshojgaard.dk;1025;Produktionsskoler;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;Jens Chr. Pedersen;11743803;;;820;Vesthimmerlands Kommune;1081;Region Nordjylland;5;Selvejende, private
;810000;Brønderslev Kommune;Institution uden enheder;Rådhuset, Ny Rådhusplads 1;9700;Brønderslev;9945 4545;raadhus@99454545.dk;www.broenderslev.dk;2013;Kommuner pr. 1/1-2007;Regioner og kommuner ;;;29189501;810;Brønderslev Kommune;810;Brønderslev Kommune;1081;Region Nordjylland;2;Kommunale
;810003;Blindes Oplysningsforbund Region Nord;Institution uden enheder;Hegely 41;9320;Hjallerup;9828 2828;born@98282828.dk;;1051;Specialskoler for voksne;Voksenuddannelsesinstitutionerne ;;Lars Peter Petersen;29987033;;;810;Brønderslev Kommune;1081;Region Nordjylland;5;Selvejende, private
;810004;Ungdomsskolen Brønderslev;Institution uden enheder;Nordens Alle 1;9700;Brønderslev;9945 4730;ungdomsskolen@usbd.dk;www.usbd.dk;1014;Kommunale ungdomsskoler og ungdomskostskoler;Grundskoler mv. ;;Peter Vestergaard;29189501;810;Brønderslev Kommune;810;Brønderslev Kommune;1081;Region Nordjylland;2;Kommunale
;810300;Nordisk Uddannelsescenter for Døvblinde pers.;Institution uden enheder;Slotsgade 8;9330;Dronninglund;9647 1600;nvcdk@nordicwelfare.org;www.nordicwelfare.org;2022;Centre for undervisningsmidler;Centre for rådgivning og vejledning;;Marianne Disch;24197131;810;Brønderslev Kommune;810;Brønderslev Kommune;1081;Region Nordjylland;2;Kommunale
;811001;Fjerritslev Skole;Institution uden enheder;Borupsalle 8;9690;Fjerritslev;7257 8040;fjerritslevskole@jammerbugt.dk;www.fjerritslev-skole.dk;1012;Folkeskoler;Grundskoler mv. ;10;Pernille Hovaldt;29189439;849;Jammerbugt Kommune;849;Jammerbugt Kommune;1081;Region Nordjylland;2;Kommunale
;811003;Thorup-Klim Skole;Institution uden enheder;Klim Strandvej 11;9690;Fjerritslev;7257 8100;thorupklimskole@jammerbugt.dk;;1012;Folkeskoler;Grundskoler mv. ;7;Carl Bech;29189439;849;Jammerbugt Kommune;849;Jammerbugt Kommune;1081;Region Nordjylland;2;Kommunale
;811005;Trekronerskolen;Institution uden enheder;Skolevænget 3;9690;Fjerritslev;7257 8170;trekronerskolen@jammerbugt.dk;www.3kroner.dk;1012;Folkeskoler;Grundskoler mv. ;7;Kim Pedersen;29189439;849;Jammerbugt Kommune;849;Jammerbugt Kommune;1081;Region Nordjylland;2;Kommunale
;811006;Ørebroskolen;Institution uden enheder;Ørebrovej 128;9690;Fjerritslev;7257 8210;oesk@jammerbugt.dk;www.oerebroskolen.dk;1012;Folkeskoler;Grundskoler mv. ;7;René Henriksen;29189439;849;Jammerbugt Kommune;849;Jammerbugt Kommune;1081;Region Nordjylland;2;Kommunale
;811007;Klim Friskole;Institution uden enheder;Oddevej 59;9690;Fjerritslev;9822 5292;mail@klim-friskole.dk;www.klim-friskole.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;9;Charlotte Kjeldgaard, konst.;23025116;;;849;Jammerbugt Kommune;1081;Region Nordjylland;5;Selvejende, private
;811009;Fjerritslev Gymnasium;Institution uden enheder;Skovbrynet 9;9690;Fjerritslev;9650 5100;fg@fjerritslev-gym.dk;www.fjerritslev-gym.dk;1061;Gymnasier og HF-kurser;Institutioner med almengymnasiale uddannelser ;;Per Beck;29553491;;;849;Jammerbugt Kommune;1081;Region Nordjylland;4;Selvejende, statslige
;811010;Hjorthøjgaard;Institution uden enheder;Nørtorupvej 39;9690;Fjerritslev;9650 7100;skolen@hjorthojgaard.dk;;1015;Specialskoler for børn;Grundskoler mv. ;9;Lars Lindorm Andreasen;26782244;849;Jammerbugt Kommune;849;Jammerbugt Kommune;1081;Region Nordjylland;6;Selvejende, kommunale
;811300;Han Herreders Ungdomsskole;Institution uden enheder;Aggersundvej 237, Skerping;9690;Fjerritslev;9821 1775;info@hhu.dk;www.hhu.dk;1011;Efterskoler;Grundskoler mv. ;;Jens Sørensen;38634828;;;849;Jammerbugt Kommune;1081;Region Nordjylland;5;Selvejende, private
;813000;Frederikshavn Kommune;Institution uden enheder;Rådhuset, Rådhus Alle 100;9900;Frederikshavn;9845 5000;post@frederikshavn.dk;www.frederikshavn.dk;2013;Kommuner pr. 1/1-2007;Regioner og kommuner ;;;29189498;813;Frederikshavn Kommune;813;Frederikshavn Kommune;1081;Region Nordjylland;2;Kommunale
;813001;Bangsbostrand Skole;Institution uden enheder;Søndergade 200;9900;Frederikshavn;9845 7110;Bangsbostrandskole@frederikshavn.dk;www.bangsbostrand.dk;1012;Folkeskoler;Grundskoler mv. ;10;Anette Jensen;29189498;813;Frederikshavn Kommune;813;Frederikshavn Kommune;1081;Region Nordjylland;2;Kommunale
;813002;Frydenstrandskolen;Institution uden enheder;Buhlsvej 19;9900;Frederikshavn;9845 8100;frydenstrandskolen@frederikshavn.dk;www.frydenstrandskolen.dk;1012;Folkeskoler;Grundskoler mv. ;9;Kaj Erik Jensen;29189498;813;Frederikshavn Kommune;813;Frederikshavn Kommune;1081;Region Nordjylland;2;Kommunale
;813004;Jerup Skole;Institution uden enheder;Søndergårdsvej 11;9981;Jerup;9845 7800;jerupskole@frederikshavn.dk;;1012;Folkeskoler;Grundskoler mv. ;9;Jørgen Steffensen;29189498;813;Frederikshavn Kommune;813;Frederikshavn Kommune;1081;Region Nordjylland;2;Kommunale
;813006;Strandby Skole;Institution uden enheder;Skolevej 2;9970;Strandby;9848 1811;chda@frederikshavn.dk;www.strandbyskole.skoleintra.dk;1012;Folkeskoler;Grundskoler mv. ;9;Jette Overmark;29189498;813;Frederikshavn Kommune;813;Frederikshavn Kommune;1081;Region Nordjylland;2;Kommunale
;813009;Ravnshøj Skole;Institution uden enheder;Ravnshøjvej 155;9900;Frederikshavn;9848 4733;ravnshojskole@frederikshavn.dk;www.ravnshoejskole.dk;1012;Folkeskoler;Grundskoler mv. ;9;Erik Krag Pedersen;29189498;813;Frederikshavn Kommune;813;Frederikshavn Kommune;1081;Region Nordjylland;2;Kommunale
;813010;Privatskolen i Frederikshavn;Institution uden enheder;Peter Wessels Vej 1;9900;Frederikshavn;9842 1566;post@privatskolen-i-frederikshavn.dk;www.privatskolenifrederikshavn.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;10;Flemming Horsfeldt;60312710;;;813;Frederikshavn Kommune;1081;Region Nordjylland;5;Selvejende, private
;813012;Frederikshavn Gymnasium og HF-Kursus;Institution uden enheder;Kærvej 1;9900;Frederikshavn;9842 4433;kontakt@frhavn-gym.dk;www.frhavn-gym.dk;1061;Gymnasier og HF-kurser;Institutioner med almengymnasiale uddannelser ;;Inge Carlé;29553475;;;813;Frederikshavn Kommune;1081;Region Nordjylland;4;Selvejende, statslige
;813014;Gærum Skole;Institution uden enheder;Brønderslevvej 99;9900;Frederikshavn;9845 7525;gaerumskole@frederikshavn.dk;www.gaerumskole.skoleintra.dk;1012;Folkeskoler;Grundskoler mv. ;9;Gitte Kiilerich Andreasen;29189498;813;Frederikshavn Kommune;813;Frederikshavn Kommune;1081;Region Nordjylland;2;Kommunale
;813016;Elling Skole;Institution uden enheder;Grundtvigsvej 75, Elling;9900;Frederikshavn;9845 7175;ellingskole@frederikshavn.dk;www.ellingskole.skoleintra.dk;1012;Folkeskoler;Grundskoler mv. ;4;Ina Taul Krümmel, konst.;29189498;813;Frederikshavn Kommune;813;Frederikshavn Kommune;1081;Region Nordjylland;2;Kommunale
;813018;Heldagsskolen i Frederikshavn;Institution uden enheder;Suensonsvej 4;9900;Frederikshavn;9845 6970;anen@frederikshavn.dk;www.heldagsskolen.frederikshavn.dk;1015;Specialskoler for børn;Grundskoler mv. ;9;Annie Nielsen;29189498;813;Frederikshavn Kommune;813;Frederikshavn Kommune;1081;Region Nordjylland;2;Kommunale
;813020;AOF Nord - Frederikshavn Sprogcenter;Institution uden enheder;Lodsgade 14, 2;9900;Frederikshavn;7213 2310;plp@aof-danmark.dk;Aof-nord.dk;1052;Sprogcentre;Voksenuddannelsesinstitutionerne ;;Bo Jørgensen;73805910;813;Frederikshavn Kommune;813;Frederikshavn Kommune;1081;Region Nordjylland;2;Kommunale
;813021;Dagskolen i Nordjylland;Institution uden enheder;Knivholtvej 24;9900;Frederikshavn;9843 4144;gerda@dagskolen-nordjylland.dk;www.dagskolen-nordjylland.dk;1016;Dagbehandlingstilbud og behandlingshjem;Grundskoler mv. ;10;Gerda Trandberg;74632319;813;Frederikshavn Kommune;813;Frederikshavn Kommune;1081;Region Nordjylland;6;Selvejende, kommunale
;813200;PPA, Pædagogisk Psykologisk Afdeling;Institution uden enheder;Rådhus Alle 100, 1.;9900;Frederikshavn;9845 9230;hekl@frederikshavn.dk;;2021;Centre for Pædagogisk og psykologisk rådgivning;Centre for rådgivning og vejledning;;Flemming Klougart;29189498;813;Frederikshavn Kommune;813;Frederikshavn Kommune;1081;Region Nordjylland;2;Kommunale
;813211;Frederikshavn Kommunale Ungdomsskole;Institution uden enheder;Hånbækvej 32b;9900;Frederikshavn;9845 9272;fich@frederikshavn.dk;www.ungdomsskolen.frederikshavn.dk;1014;Kommunale ungdomsskoler og ungdomskostskoler;Grundskoler mv. ;;Finn Lillelund Christensen;29189498;813;Frederikshavn Kommune;813;Frederikshavn Kommune;1081;Region Nordjylland;2;Kommunale
;813249;Statsfængslet på Kragskovhede;Institution uden enheder;Sindalvej 81;9981;Jerup;7255 2900;Statsfaengslet.Kragskovhede@kriminalforsorgen.dk;www.kragskovhede.dk;1053;Voksenuddannelsescentre;Voksenuddannelsesinstitutionerne ;;NN;53383211;;;813;Frederikshavn Kommune;1081;Region Nordjylland;1;Statslige
;813350;Frederikshavn Produktionsskole;Institution uden enheder;Tuenvej 20, Elling;9900;Frederikshavn;9848 1244;info@frederikshavn-ps.dk;www.frederikshavn-ps.dk;1025;Produktionsskoler;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;Carsten Meldgaard;19688674;;;813;Frederikshavn Kommune;1081;Region Nordjylland;5;Selvejende, private
;813402;Frederikshavn Handelsskole;Institution uden enheder;Kirkegade 9;9900;Frederikshavn;9620 5500;adm@fhavnhs.dk;www.fhavnhs.dk;1071;Erhvervsskoler m.v.;Institutioner med erhvervsrettede uddannelser ;;Svend Kobberup;61841628;;;813;Frederikshavn Kommune;1081;Region Nordjylland;4;Selvejende, statslige
;813407;Søværnets Sergent- og Grundskole;Institution uden enheder;Dronning Margrethes Vej 20;9900;Frederikshavn;9922 1760;ssg-us201@mil.dk;www.forsvaret.dk;1082;Institutioner inden for politi, forsvar m.v.;Institutioner med videregående uddannelser;;Dan Kristensen, kk;16287180;;;813;Frederikshavn Kommune;1081;Region Nordjylland;1;Statslige
;813412;MARTEC;Institution uden enheder;Hånbækvej 54;9900;Frederikshavn;9620 8888;martec@martec.nu;www.martec.dk;1081;Maritime uddannelsesinstitutioner;Institutioner med videregående uddannelser;;Pia Ankerstjerne;70771128;;;813;Frederikshavn Kommune;1081;Region Nordjylland;4;Selvejende, statslige
;815001;Havbakkeskolen;Institution uden enheder;Vikingvej 4, Als;9560;Hadsund;9711 4100;havbakkeskolen@mariagerfjord.dk;www.havbakkeskolen.dk;1012;Folkeskoler;Grundskoler mv. ;9;Jens Laurids Pedersen;29189455;846;Mariagerfjord Kommune;846;Mariagerfjord Kommune;1081;Region Nordjylland;2;Kommunale
;815002;Hadsund Skole;Institution uden enheder;Stadionvej 5;9560;Hadsund;9711 4500;hadsundskole@mariagerfjord.dk;hadsund-skole.dk;1012;Folkeskoler;Grundskoler mv. ;10;Morten Lyhne Lodberg Sørensen;29189455;846;Mariagerfjord Kommune;846;Mariagerfjord Kommune;1081;Region Nordjylland;2;Kommunale
;815350;Hadsund Produktionsskole;Institution uden enheder;Ålborgvej 53;9560;Hadsund;9857 2767;info@hadprod.dk;www.hadprod.dk;1025;Produktionsskoler;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;Lars Andreasen;16969281;;;846;Mariagerfjord Kommune;1081;Region Nordjylland;5;Selvejende, private
;817001;Gandrup Skole;Institution uden enheder;Bredgade 5;9362;Gandrup;9982 4660;gandrupskole@aalborg.dk;www.gandrupskole.dk;1012;Folkeskoler;Grundskoler mv. ;9;Thorstein Jensen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale
;817002;Hals Skole;Institution uden enheder;Skovsgaardsvej 1;9370;Hals;9982 4025;halsskole@aalborg.dk;www.halsskole.dk;1012;Folkeskoler;Grundskoler mv. ;9;Per Bødker Andersen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale
;817003;Hou Skole;Institution uden enheder;Nørregade 9;9370;Hals;9931 7899;houskole@aalborg.dk;www.houskole.dk;1012;Folkeskoler;Grundskoler mv. ;6;Anna Marie Nør Hansen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale
;817004;Ulsted Skole;Institution uden enheder;Jyllensgade 29;9370;Hals;9825 4292;ulstedskole@aalborg.dk;www.ulstedskole.dk;1012;Folkeskoler;Grundskoler mv. ;6;Henrik Hylander;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale
;817005;Vester Hassing Skole;Institution uden enheder;Halsvej 199A;9310;Vodskov;9982 4700;vesterhassingskole@aalborg.dk;www.vesterhassingskole.dk;1012;Folkeskoler;Grundskoler mv. ;9;Rasmus Flemming Jensen;29189420;851;Aalborg Kommune;851;Aalborg Kommune;1081;Region Nordjylland;2;Kommunale
;817300;Efterskolen DUI Leg og Virke Bisnapgård;Institution uden enheder;Nordmandshage 45;9370;Hals;9825 2011;kontor@bisnap.dk;www.bisnap.dk;1011;Efterskoler;Grundskoler mv. ;;Jens Horn Rasmussen;69280528;;;851;Aalborg Kommune;1081;Region Nordjylland;5;Selvejende, private
